id,track_name,size_bytes,price,rating_count_tot,rating_count_ver,user_rating,user_rating_ver,prime_genre
1151680145,SlotsLuckyWinCasinoGamesSlotMachines,117479424,0,3807,24,5,4.5,Games
1143437866,SlotsofVegasPlayFreeCasinoslotmachines,131643392,0,6,4,2.5,3.5,Games
522408559,SlotsPharaohsWay,76591104,0,69610,69,4.5,4,Games
1098619553,SlotsRealLasVegasFreeCasinoSlotMachineGamesBetSpinandWinJackpotBonus,60484608,0,115,115,4.5,4.5,Games
882059071,SLOTSTRUMPvsHILLARYCLINTONFreeSlotGames,168546304,0,834,107,5,5,Games
1115911787,SlotsVIPDeluxeSlotsMachinesFreeSlotGames,169353216,0,2732,135,5,5,Games
616728746,SlowShutter,2039808,1.99,230,141,4,4.5,Photo & Video
357404131,SlowShutterCam,4466688,1.99,2305,100,4,5,Photo & Video
943116454,SmallTownTerrorsGaldorsBluffAMagicalHiddenObjectMysteryFull,555134976,2.99,17,17,4,4,Games
943101317,SmallTownTerrorsGaldorsBluffHDAMagicalHiddenObjectMysteryFull,555175936,6.99,71,71,4.5,4.5,Games
364165557,SmallWorld,234123264,1.99,1506,198,4,4.5,Games
586910133,SmartAlarmClocksleepcyclesnoringrecorder,49837056,0,3779,14,4,4.5,Health & Fitness
1095144783,SmartBabyABCGamesToddlerKidsLearningApps,41485312,2.99,6,6,5,5,Games
1142546565,SmartBabyShapesFOODFunJigsawPuzzlesandLearningGamesfortoddlerslittlekids,26571776,2.99,3,3,4.5,4.5,Games
1057556336,SmartBabyShapesLearninggamesfortoddlerkids,32162816,2.99,28,18,4.5,5,Games
1087742191,SmartBabySorterHDEarlyLearningShapesandColorsMatchingandEducationalGamesforPreschoolKids,16807936,2.99,5,5,4.5,4.5,Games
901500107,SmartBabyTouchHDAmazingsoundsintoddlerflashcardsofanimalsvehiclesmusicalinstrumentsandmuchmore,150765568,2.99,512,236,4.5,4.5,Education
793772904,SmartChannelNewStyleofNewsReader,26721280,0,0,0,0,0,News
895361200,SmartFitWristband,17241088,0,105,57,2.5,3,Health & Fitness
963570332,SmartFormÈ,18051072,5.99,0,0,0,0,Business
314506629,SmartGoPlayer,22159360,2.99,533,27,4,4,Games
1115245945,SmartMatchesPuzzleswithMatchsticks,28306432,0,1,1,5,5,Games
876217010,SmartMusicStreamingVideosandRadio,32728064,0,17,0,4.5,0,Music
579581125,SmartNewsTrendingNewsStories,26681344,0,4645,28,4,4.5,News
554245373,SMARTNotebookforiPad,97378304,5.99,301,13,2.5,3.5,Education
1040224715,SmartVirtualBoyfriend,6730752,0,46,6,2,2.5,Lifestyle
1033645055,SmartWatchNotice,1547264,4.99,214,3,1,1,Utilities
1044953131,SmashFuEndlessArcadeSmasher,72565760,0,1086,112,4.5,4,Games
603527166,SmashHit,97505280,0,126233,22200,4.5,4.5,Games
1157626465,SmashingTheBattle,292851712,4.99,30,12,4.5,4.5,Games
931130399,SmashMonstersCityRampage,111940608,0,7084,8,4.5,4.5,Games
1085543061,SmashSlots,113942528,0,663,192,4.5,4.5,Games
1075181011,SmashyCity,102383616,0,8742,36,4.5,4,Games
1073476012,SmashyRoadArena,208391168,0,3207,911,4.5,4.5,Games
1020119327,SmashyRoadWanted,200108032,0,53162,1339,4.5,4,Games
1112477374,SmellyBabyFartyParty,110398464,0,32,32,4,4,Games
452830319,SmileboxMomentsCollagesStickersFiltersFramesAnimations,25620480,0.99,4510,627,4.5,4.5,Photo & Video
1162255664,SMILEInc,137533440,0,25859,839,5,4.5,Games
988455996,SmoothOperator,598734848,0.99,8,0,4,0,Games
509993510,SmuleSing,109940736,0,119316,33,4.5,4,Music
969044213,SmurfsEpicRunFunPlatformAdventure,335666176,0,1944,13,4,3.5,Games
534160364,SnailBob,210245632,0.99,9453,11,4.5,4.5,Games
1085698206,SnailBob,611215360,0,276,9,4.5,4,Games
959390742,SnailBobDeluxe,460804096,2.99,114,42,4.5,4.5,Games
1025313530,SnailSleepDreamTalkRecording,153040896,0,19,0,4,0,Health & Fitness
1087075743,Snakebird,124343296,0,401,401,3.5,3.5,Games
1104692136,Snakeio,76058624,0,13870,713,4.5,4.5,Games
1114681193,SnakeioWormioAgarSlitherSnakeBattle,61143040,0,5768,1963,4.5,4.5,Entertainment
915074326,SnakeSimulator,71372800,0.99,859,812,4.5,4.5,Games
1102054727,SnakeSlitherRunHungryWormEatColorDot,35186688,0,9034,4474,4.5,4.5,Games
1151562012,Snakesplix,70274048,0,155,49,3,3.5,Games
447188370,Snapchat,203038720,0,323905,576,2.5,3,Photo & Video
1009979707,SnapimalsDiscoverSnapAmazingCuteAnimals,221279232,0,11060,713,4.5,4.5,Games
1121590741,SnapMatchSingleandGroupMatching,38171648,0,12,3,1.5,1,Lifestyle
439438619,Snapseed,141322240,0,8683,98,4,4.5,Photo & Video
991626372,SnapshotCamDrawonPicturesAddTexttoPhotos,109117440,2.99,14,1,5,5,Photo & Video
1124123246,SnapTypePro,33778688,4.99,37,15,4.5,5,Education
945434433,SNCF,122186752,0,7,0,1.5,0,Travel
942003779,SneakySneaky,491360256,2.99,300,32,4.5,4,Games
930574573,SniperDAssassinShoottoKillGunGame,157851648,0,386521,10332,5,5,Games
978759625,SniperFuryFunMobileShooterGame,1042634752,0,8596,263,4.5,4.5,Games
635573390,SniperShooterGunShootingGames,113509376,0,134080,451,5,5,Games
649983655,SniperShooterProbyFunGamesForFree,110870528,0.99,945,95,5,5,Games
1070855108,SniperTrafficHunter,91393024,0,239,129,4,4,Games
911130812,SNKRS,79418368,0,12298,813,4.5,5,Shopping
991693702,SnoopyEmoji,29364224,1.99,23,7,1.5,1,Utilities
529443604,SnoreLabRecordYourSnoring,56814592,0,1341,266,4.5,4.5,Medical
1112861301,SnotFluffASpaceAdventure,294865920,2.99,21,6,4.5,4.5,Book
1174489793,Snowball,57315328,1.99,13,13,5,5,Games
899515785,SnowballFightMiniGameWithWorldwideMultiplayer,93380608,0.99,404,86,4,4,Games
1033617377,SnowboardingTheFourthPhase,474566656,0,815,484,4.5,5,Games
1051434604,SnowboardParty,1766508544,1.99,188,35,4.5,4.5,Games
1052223765,SnowCastSeehowmuchsnowfallyoucouldget,53058560,2.99,253,6,3.5,2.5,Weather
480688850,SnowDayCalculator,8523776,0.99,160,57,2.5,2,Weather
944808246,SnowLeopardSimulator,106881024,0.99,837,837,4.5,4.5,Games
953969225,SnowRoll,36985856,0,1533,17,4,4,Games
1022267439,SNOWSelfieMotionstickerFuncamera,119274496,0,1115,2,4,2.5,Photo & Video
1119058112,SNSÈ,49246208,0,0,0,0,0,Games
685214412,SNSOK,101036032,0,0,0,0,0,Lifestyle
1025000402,SnugforInstagramPreviewyourphotos,32174080,0.99,58,3,2.5,3,Photo & Video
1151195880,Soccer,131052544,2.99,29,29,1.5,1.5,Games
1057415516,SoccerClicker,184253440,0,2556,268,4.5,4.5,Games
1121196185,SoccerCupChampionship,68205568,0,2,2,5,5,Games
1092899813,SoccerHit,175507456,0,309,308,4,4,Games
1127261616,SoccerPuzzleforBrainTrainingSoccerStrike,80323584,0,0,0,0,0,Games
1121910644,SoccerStadiumSportsCarBusParkingSimulatorDDrivingSim,268843008,0,126,126,4,4,Games
826523703,SoccerStars,67262464,0,43216,264,4.5,4.5,Games
890390751,SoccerStarWorldLegend,328875008,0,7765,4,4.5,4.5,Games
1113943452,SoccerSumosMultiplayerpartygame,68797440,0.99,6,3,3,3.5,Games
820802943,SocialPicketStalkerSpyforInstagram,11301888,0,285,88,4,3.5,Utilities
477618130,SocrativeStudent,885760,0,581,54,3,2,Education
1136136909,SodaCoinPartyFreeCasinoPusher,258095104,0,159,159,4.5,4.5,Games
1006414665,SodaDungeon,74728448,0,5717,557,4.5,5,Games
1055274701,SodaWorldYourSodaInc,123640832,0,473,37,4.5,5,Games
1176147574,SofaScoreLiveSportsScoresVIDEOStats,55877632,0,103,1,4,5,Sports
902585800,SofiatheFirstColorandPlay,335961088,4.99,75,7,3,4.5,Entertainment
978176131,SofiatheFirstTheSecretLibrary,610469888,3.99,42,11,3.5,4.5,Entertainment
917670924,SogouKeyboard,89465856,0,874,2,3,3,Utilities
1031155880,SolarWalkSpaceMissionsSolarSystem,610393088,2.99,316,35,4,4.5,Education
1172033149,SolidÈ,76563456,0,1,1,4,4,Games
359917414,Solitaire,101943296,0,679055,9673,4.5,4.5,Games
479280326,Solitaire,49839104,0,106398,12554,4.5,4.5,Games
500963785,Solitaire,58882048,0,124618,8588,4.5,4.5,Games
593715088,Solitaire,24890368,0,66002,3238,4.5,4.5,Games
647804489,Solitaire,103740416,0,741,161,4.5,4.5,Games
1066752474,Solitaire,68179968,0,12077,1373,5,5,Games
1100578622,Solitaire,67928064,0,2865,142,5,5,Games
1140186382,Solitaire,97139712,0,258,32,4.5,5,Games
1140351199,Solitaire,44193792,0,2059,590,5,4.5,Games
1140586546,Solitaire,124961792,0,460,10,4.5,4.5,Games
284791396,SolitairebyMobilityWare,49618944,4.99,76720,4017,4.5,4.5,Games
606413051,SolitaireClassicCardGame,141391872,0,22079,193,4.5,4,Games
645704840,SolitaireDeluxeSocialClassicSpidermore,112141312,0,6970,93,4.5,4.5,Games
1087685392,SolitaireFreecardgamesforadults,34105344,0,4891,1105,4.5,4.5,Entertainment
1163777816,SolitaireOne,47924224,0,1740,158,4.5,4.5,Games
892521917,SolitaireTriPeaksClassicCardGame,149481472,0,32215,442,4.5,4.5,Games
970202342,Solitairica,207793152,3.99,431,46,4.5,4.5,Games
1070864992,SoloSelfie,140281856,0,1799,267,4,4.5,Photo & Video
992004655,SOMAMessenger,92802048,0,3232,3,4.5,3.5,Social Networking
822701037,SometimesYouDie,27910144,1.99,428,88,4,4.5,Games
1077871641,SongFlipFreeMusicStreamer,32579584,0,5004,1883,4.5,4.5,Music
975364678,SongPopGuessTheSong,117985280,0,9517,119,4.5,4.5,Games
1168399577,SoniaTlev,50384896,0,0,0,0,0,Health & Fitness
686542963,SonicAllStarsRacingTransformed,1117057024,0,9109,8553,4,4,Games
454316134,SonicCD,197306368,0,16358,1816,4,3.5,Games
582654048,SonicDash,186687488,0,418033,419,4.5,4.5,Games
968744559,SonicDashSonicBoom,190799872,0,5697,684,4.5,4.5,Games
867827909,SONICDriveIn,71068672,0,1645,109,4,4,Food & Drink
567533074,SonicJump,104692736,2.99,8661,117,4.5,4,Games
316025912,SonicTheHedgehog,36692992,2.99,19621,1191,4,4.5,Games
347411942,SonictheHedgehog,47182848,2.99,9405,1089,4,4.5,Games
392788790,SonicTheHedgehogEpisodeI,124710912,2.99,4755,132,4,3.5,Games
511332635,SonicTheHedgehogEpisodeII,721056768,2.99,5606,44,3.5,4,Games
293523031,SonosController,107983872,0,48905,2691,4.5,4.5,Music
1026909621,SophiaMyLittleSis,138332160,0,1193,92,4.5,4.5,Games
627879091,Sorcery,170172416,4.99,662,22,4,3.5,Games
627880433,Sorcery,270895104,4.99,308,10,5,5,Games
978352903,Sorcery,332834816,4.99,171,18,4.5,4.5,Games
1126935885,Sorcery,464706560,4.99,60,10,4.5,4,Games
1022256487,SortedQuicklyOrganiseYourDay,101574656,7.99,69,6,4,4.5,Productivity
1069359097,SoundBow,22038528,1.99,13,3,3.5,4.5,Music
952549036,SOUNDCanvas,73953280,19.99,36,7,4,2.5,Music
336353151,SoundCloudMusicAudio,105009152,0,135744,594,4,4.5,Music
1074278256,SoundCloudPulseforcreators,18540544,0,240,53,3,3,Social Networking
355554941,SoundHoundSongSearchMusicPlayer,70516736,0,82602,13,4,4.5,Music
852318295,SoundsappMusicAndFriends,132413440,0,5126,35,4.5,4,Music
1079178967,SoundtrackAttackStevenUniverseRhythmRunner,775102464,0,1872,127,4,4,Games
1097148221,SouSS,4824064,2.99,0,0,0,0,Education
344542975,SouthwestAirlines,88773632,0,30552,18,3,2.5,Travel
1144446958,SpaBirthdayPartyNailsHairDressUpCake,116488192,0,122,25,4,4,Games
922380267,SpaceAgeACosmicAdventure,85868544,1.99,412,50,4,4,Games
542397575,SpaceAgency,34965504,1.99,1565,1,4.5,5,Games
1053605807,SPACEbyTHIX,50789376,2.99,156,38,3.5,3.5,Education
1126517945,SpacebyTinybop,332977152,2.99,26,10,4.5,4.5,Education
1018002876,SpaceGrunts,61841408,3.99,58,3,4,4,Games
834315918,SpaceMarshals,443423744,3.99,3515,87,4.5,4.5,Games
1072737282,SpaceMarshals,590484480,4.99,524,76,4.5,4.5,Games
363486833,SpaceWarHD,30270464,0.99,71,3,3,4.5,Games
1011562903,SpanishSOLOLearnSpanishWithLessonsOnTheGo,75766784,0,275,0,4.5,0,Education
487162791,SpanishWordWizardSpanishTalkingMovableAlphabetwithSpellCheckSpellingTests,268300288,2.99,8,1,3.5,5,Education
320596872,Sparkasse,119648256,0.99,30,0,3,0,Finance
320599923,SparkasseYourmobilebranch,119574528,0,77,1,3,4,Finance
1076728632,Sparkwave,66155520,0,170,65,3.5,4,Games
600093661,SpeakaboosReadingAppStoriesSongsforKids,76558336,0,440,23,4,4,Education
804637783,SpeakTranslateLiveVoiceandTextTranslator,60432384,19.99,4344,283,4.5,4.5,Reference
804641004,SpeakTranslateVoiceandTextTranslator,78640128,0,12062,537,4.5,4.5,Productivity
1000593025,SpecialAirWingFlightSimulator,250717184,2.99,138,33,4,3.5,Games
1121944763,SpecialVersionExplainEverythingWhiteboard,152740864,15.99,27,12,4.5,4.5,Education
1158517484,SpectrumColorizeBlackandWhitePhotos,18656256,4.99,169,33,3.5,3,Photo & Video
597426372,SpeechJammer,35823616,0,1205,2,3,5,Entertainment
1030762703,SpeedafariSpeedUpSafarionSlowConnections,14659584,1.99,28,7,5,5,Utilities
1130830362,SPEEDDRacing,127711232,0,0,0,0,0,Games
300704847,SpeedtestbyOokla,23936000,0,65016,274,3.5,5,Utilities
1007115851,Spellbinders,152692736,0,1245,256,4,4.5,Games
538407602,SpellingCity,109510656,0,1566,402,3.5,3.5,Education
834993441,Spellspire,68319232,0,2939,513,4.5,4.5,Games
767546279,SpiderRiteoftheShroudedMoon,908151808,4.99,155,38,4.5,4.5,Games
686420990,SpiderSolitaire,62374912,0,145,57,4.5,4.5,Games
391855805,SpiderSolitairebyMobilityWare,39446528,4.99,11154,1862,4.5,5,Games
395979574,SpiderSolitaireFreebyMobilityWare,91588608,0,128739,5515,4.5,4.5,Games
325954996,SpiderTheSecretofBryceManor,126312448,1.99,6780,68,4,4.5,Games
424881832,SPIEGELONLINENachrichten,31635456,0,299,29,4.5,5,News
490470296,SPIÈStudyPro,5866903,2.99,0,0,0,0,Education
1071006943,SpikeRun,165801984,0,39,39,4,4,Games
1072950932,SpinItRichCasinoSlotsFreeSlotMachines,150571008,0,8402,1277,4.5,4.5,Games
1058603368,SpinningRings,19117056,0,399,17,4.5,4,Games
992448528,SpinnyCircle,16656384,0,20812,213,4.5,4,Games
1105548368,SpinnyPhone,148122624,0,339,4,4,2,Games
642064350,SpinrillaMixtapesForFree,40071168,0,15053,1032,4.5,4,Music
1072844973,SpiralSplatter,134116352,0,62,1,3.5,5,Games
1171558918,SpiralTower,142680064,0,78,78,4,4,Games
1142385805,SpiritRush,102096896,0,47,27,3.5,4,Games
1074432267,SpiritsofMysteryChainsofPromiseAHiddenObjectAdventureFull,972818432,6.99,44,44,4,4,Games
476550251,SPIStudyPro,4759552,2.99,0,0,0,0,Education
1067903136,Splash,121606144,0,1631,1631,4.5,4.5,Games
1042273323,SplashCars,182239232,0,2094,24,4.5,5,Games
1011193872,SplashPop,291697664,0,63,0,4,0,Games
382509315,SplashtopPersonalRemoteDesktop,55986176,4.99,29376,11,4.5,5,Business
1105999795,SplashyCatsEndlessZigzagArcadeWaterGame,246411264,0,450,13,4.5,5,Games
1069737892,SplatWars,119801856,0,913,589,4.5,4.5,Games
971215921,Splendor,130527232,2.99,444,4,4,2.5,Games
409838725,SpliceVideoEditorMovieMakerbyGoPro,123070464,0,28189,2723,4.5,5,Photo & Video
982218746,SplishSplashPong,67235840,0,1902,5,4,3.5,Games
1135638235,SplitMoji,86930432,0.99,537,536,5,5,Utilities
1150901618,splixio,70096896,0,415,116,3,2.5,Games
1021971213,SPLT,110900224,2.99,124,63,4,4,Games
943594558,SpongeBobBubbleParty,126418944,0.99,171,44,4.5,4,Games
576836614,SpongeBobMovesIn,634097664,2.99,18758,44,4,4,Games
948958859,SpongeBobsGameFrenzy,466039808,2.99,205,3,4,3,Games
948805709,SpongeBobSpongeontheRun,171291648,3.99,481,2,4,2.5,Games
1142657936,SpoofrGPSLocationSimulator,1210368,1.99,2,2,1,1,Games
1073806361,SpoonPetCollector,69463040,0,282,2,4.5,5,Games
353642901,Sporcle,15676416,2.99,2044,10,3.5,3,Games
1099152229,SportsHero,80888832,0,343,147,4,4,Games
588722840,SportsManiasSportsEmojisFantasyTeamNews,53601280,0,2431,14,4.5,4.5,Sports
324684580,SpotifyMusic,132510720,0,878563,8253,4.5,4.5,Music
1101635974,SpottheDifference,16202752,0,0,0,0,0,Entertainment
962056217,SpringCleaning,761856,0.99,15,5,4.5,3,Productivity
958880753,SpringFestivalbyBabyBus,89405440,0,0,0,0,0,Education
603529731,SprinkleIslands,48369664,1.99,2972,1160,4.5,4,Games
941956069,SprinkleofJesus,29444096,0,485,34,3.5,2,Lifestyle
447791438,SprinkleWatersplashingfirefightingfun,34025472,1.99,10509,712,4.5,4,Games
625411864,Sproggiwood,438601728,4.99,105,37,4.5,4.5,Games
1011987577,SputnikEyes,65553408,1.99,309,303,4,4,Games
1002381557,SPuzzleGameWithCreateLevelFeature,28254208,0,0,0,0,0,Games
352041837,SpyCalcHidepicturesvideosdocuments,25097281,1.99,207,50,3.5,3,Utilities
687792357,SquareadyforVideoConvertRectangleMovieClipintoSquareShapeforInstagram,38898688,0,778,44,3,2.5,Photo & Video
711923939,SquareCashSendMoneyforFree,90040320,0,23775,132,4.5,4.5,Finance
1160380201,Squareit,76039168,0,226,13,4.5,4.5,Games
794729836,StaccalCalendarsandReminder,52536320,0.99,14,0,3.5,0,Productivity
1080487957,Stack,115195904,0,69368,28389,4.5,4.5,Games
407838198,StacktheCountries,188030976,2.99,3303,37,4.5,4.5,Education
381342267,StacktheStates,132377600,2.99,12833,282,4.5,4.5,Education
1080767538,StacktheStates,157441024,2.99,158,70,4.5,4.5,Education
810405576,StaffWars,40855552,0.99,99,13,4.5,3.5,Education
912177018,StageCameraHD,7755776,0,0,0,0,0,Photo & Video
906388170,StageCameraProMannersvideoandphoto,3661824,1.99,0,0,0,0,Photo & Video
1042433429,StageRushImagineDragons,270425088,0,69,69,4.5,4.5,Games
331177714,Starbucks,135032832,0,303856,7027,4.5,4.5,Food & Drink
1101445404,StarbucksKeyboard,36112384,0,457,8,3,3,Food & Drink
345542655,StarChart,28616704,0,13482,2517,4.5,4.5,Education
714180827,StarChartInfinite,140150784,4.99,257,104,4.5,4.5,Education
1013780477,StarCheerleaderHighSchoolTryouts,222483456,0,263,53,4,4,Games
632079234,StarCommand,153100288,2.99,3473,619,4,4,Games
707189889,StarfallFREE,94261248,0,1019,620,3.5,4,Education
551817261,StarfallLearntoRead,107464704,0,474,3,4,5,Education
814466047,StarHorizon,955272192,3.99,200,4,4,4,Games
1077346638,StarKnight,512762880,0.99,354,354,4.5,4.5,Games
351986992,StarMapDNightSkyAstronomyStarViewGuide,100368384,3.99,1118,29,4.5,5,Education
879908394,StarryskyCamera,10113024,1.99,0,0,0,0,Photo & Video
1040671838,StarSkater,270223360,0,1189,180,4,4.5,Games
1001250333,StarTrekTimelines,161198080,0,4721,156,4,4,Games
959515619,StarTrekWrathofGems,319692800,0,2636,11,4,4,Games
1112481571,StarWalkAdsNightSkyMapStarsandPlanets,234468352,0,161,30,4,4,Education
295430577,StarWalkFindStarsAndPlanetsinSkyAbove,150195200,4.99,8932,55,4.5,5,Education
907759227,StarWalkforKidsLearningAstronomyandSpace,171140096,2.99,80,0,3.5,0,Education
363486802,StarWalkHDNightSkyMap,150221824,4.99,6503,60,4.5,5,Education
892279069,StarWalkNightSkyMapWatchStarsandPlanets,239720448,2.99,3751,91,4.5,4.5,Education
847985808,StarWarsCommander,187205632,0,253448,315,4.5,4.5,Games
1146971602,StarWarsForceBandbySphero,559704064,0,215,178,4.5,4.5,Entertainment
586854309,STARWARSFORCECOLLECTION,373793792,0,3936,3,4,3.5,Games
921022358,StarWarsGalaxyofHeroes,119752704,0,122260,1944,4.5,4.5,Games
611436052,StarWarsKnightsoftheOldRepublic,2469642240,9.99,8767,965,4,4.5,Games
594811233,StarWarsPinball,89981952,1.99,3025,275,4.5,4.5,Games
550221096,STARZ,110111744,0,8971,267,3.5,4.5,Entertainment
1017148055,StashInvestInvestingFinancialEducation,110992384,0,1655,91,4,4.5,Finance
1077644533,StateCouncilOfficialChinesegovernmentapp,60169216,0,25,2,4,3,News
1121484538,StationManager,213410816,4.99,35,8,3.5,3,Games
1061703886,StayintheLineFree,18297856,0,705,132,4,4,Games
871458763,StayInTheLinePro,6758400,0.99,474,107,4,4.5,Games
1086519782,STchannelÈ,73465856,0,0,0,0,0,News
868773703,StealersStealAthiefsquestforgold,120459264,0.99,12,3,5,5,Games
1093396572,SteamWorldHeist,242657280,9.99,277,223,4.5,4.5,Games
1051755724,SteelersLiveGameDayNationRadioPittsburghFootballSportsAppEdition,18636800,1.99,32,32,5,5,Sports
454136236,STEINSGATE,1551412224,24.99,16,0,4,0,Games
643165438,StellariumMobileSkyMap,54294528,2.99,64,10,3.5,3.5,Education
1059797590,StellarWanderer,195838976,4.99,86,5,3.5,3,Games
1111504185,StephenHawkingsPocketUniverse,159013888,4.99,11,9,4.5,4.5,Education
1114234507,StephMojibyStephCurry,66413568,1.99,888,106,4.5,4.5,Utilities
673120263,StepOutOfBedSmartalarmclocktogetawakeearlywithatrickyandawakeningstepscounterBestalarmapptowakeupontimewithalarmymusicringtone,35266560,1.99,6696,5031,4,4,Lifestyle
1094138419,SteppyPants,166893568,0,12506,39,4.5,4.5,Games
1117621317,Steps,70959104,0,361,361,4.5,4.5,Games
295775656,StepsAACompanionAlcoholicsAnonymous,30367744,2.99,1583,2,3.5,4.5,Lifestyle
1097004394,StepsHardestActionGameEver,94791680,0,13,3,4.5,5,Games
1090617661,SteveTheJumpingDinosaurWidgetArcadeGame,26888192,0,7751,39,4.5,4.5,Games
918338898,StickHero,28680192,0,31727,6017,4.5,4,Games
1152607698,Sticklings,155706368,0,79,71,4,4,Games
1178082935,StickmanBaseJumper,323822592,0,1362,1142,5,5,Games
1153515245,StickmanBasketball,203829248,0,1835,1819,5,5,Games
1088242281,StickmanCubed,109913088,0,47,47,4.5,4.5,Games
1010587367,StickmanFootball,47736832,0,429,0,4,0,Games
1078560217,StickmanForestSwing,89943040,0,18,18,3.5,3.5,Games
932315244,StickmanIceHockey,51140608,0,676,390,4,4,Games
1105918031,StickmanSoccer,202745856,0,473,217,4,4,Games
1025297873,StickmanVolleyball,179424256,0.99,184,149,4.5,4.5,Games
769175514,StickMojiMeNew,64851968,0.99,10,0,1.5,0,Lifestyle
1103570293,StickninjaSmash,123341824,0,67,8,4.5,4,Games
1104214157,StickSoccer,187812864,0,22,10,4.5,4.5,Games
548946769,StickTextingEmojiEmoticonsKiller,90030080,1.99,321,13,3,2.5,Utilities
631073589,StickTextingTheCollegeSeries,50511872,1.99,24,1,3.5,5,Utilities
309527804,StickWars,17010688,0.99,53821,165,3.5,4,Games
933623806,StickyBallsDeluxeAddictingFallDownGame,148612096,0,7002,4,4.5,5,Games
1076700027,StirfryStuntsWeBareBearsCookingGameStarringChefIceBear,366301184,0,525,234,4,4,Games
552330708,StockMarketHDRealTimeStocksTrackerForex,77485056,2.99,1275,8,3.5,4,Finance
649820448,StockMarketProStockTradingChartsAlerts,77472768,5.99,1034,8,3.5,2.5,Finance
564247778,StoneAgeTheBoardGame,137375744,6.99,850,448,4.5,4.5,Games
1146828763,StonyRoad,106221568,0,373,155,4,4,Games
1118756851,StopCurry,67836928,0,250,14,4.5,3.5,Games
687877464,StopFunCategoriesWordGame,104550400,0,8516,28,4.5,4,Games
640564761,StopMotionStudioPro,52312064,4.99,537,2,4.5,5,Photo & Video
972419844,StopThief,433222656,0,9,0,3,0,Games
916728593,StormfallRiseofBalur,158947328,0,3340,21,4.5,5,Games
955957721,StormRadar,93304832,0,22792,1563,4.5,3.5,Weather
526831380,StormShield,26501120,2.99,2516,994,4.5,5,Weather
398975927,StrategoSinglePlayer,195406848,2.99,739,145,3.5,4,Games
1028464453,StrawberryShortcakeCandyGarden,232399872,0,633,633,4.5,4.5,Entertainment
1072456036,StrawberryShortcakeDressUpDreams,512804864,0,796,796,4,4,Entertainment
1145465310,StrawberryShortcakeHolidayHairFashionWorld,413144064,0,795,144,4,4.5,Entertainment
969211750,StrayCatSimulator,170766336,0.99,1892,1574,4.5,4.5,Games
944808252,StrayDogSimulator,127668224,0.99,2781,2499,4,4,Games
963034692,Streaks,66332672,3.99,2279,229,4.5,4.5,Productivity
1044950341,StreaksWorkout,41596928,2.99,56,2,3,5,Health & Fitness
459660048,STREETFIGHTERIICOLLECTION,196291794,3.99,242,218,4,4,Games
354655665,STREETFIGHTERIV,581353472,4.99,15056,751,4,4,Games
432849519,STREETFIGHTERIVVOLT,947195904,4.99,9741,924,4.5,4,Games
1039728737,StreetFighterPuzzleSpirits,150564864,0,100,100,2.5,2.5,Games
1075853478,StreetFighterVOfficialFrameDataApp,53233664,1.99,34,19,2,1.5,Entertainment
1071879826,StreetsStreetViewBrowser,26762240,1.99,10,1,4.5,2,Navigation
984731733,StressReleaseGrenade,195417088,0,0,0,0,0,Games
1080980064,StretchDungeon,111543296,0,1087,1087,4,4,Games
1024850260,strikerdroppingballs,64180224,0,0,0,0,0,Games
1152267556,StringRush,42434560,0,606,324,4,4,Games
366562751,StubHubTicketstoSportsConcertsandTheatre,112609280,0,9011,49,3.5,4,Entertainment
1144133049,STUGGOJI,57677824,0.99,0,0,0,0,Utilities
1060599603,StupidAgain,56807424,0,366,317,4.5,4.5,Games
625985591,StupidTest,31798272,0,2485,2112,4.5,5,Games
979967712,StupidZombies,154107904,0,10159,933,5,5,Games
335709058,Stylebook,44135424,3.99,1729,599,4,4.5,Lifestyle
662001778,StylishSchoolTimetable,45628416,0,7,0,4,0,Education
1079971086,SubliminalRealmsTheMasterpieceHDAHiddenObjectMysteryFull,1043179520,6.99,115,115,4.5,4.5,Games
971608996,SubmergedMikuandtheSunkenCity,445100032,4.99,88,12,3,4,Games
681966300,SUBURBIACityBuildingBoardGame,56918016,4.99,217,7,4,2.5,Games
512939461,SubwaySurfers,156038144,0,706110,97,4.5,4,Games
1150982926,SUCRESIA,48518144,0,0,0,0,0,Shopping
285994151,Sudoku,6169600,2.99,11447,781,5,5,Games
329981776,Sudoku,1608704,2.99,18332,1007,4.5,5,Games
366247306,Sudoku,71002112,0,359832,17119,4.5,5,Games
372283316,Sudoku,61595648,4.99,5397,476,5,5,Games
1083442831,SudokuProEdition,8185856,2.99,56,6,3.5,2.5,Games
965084468,SUDOKUThepuzzlegamethatmakesyourbrainyounger,19547136,0,0,0,0,0,Games
1093405374,SugarSlideThePathHome,166046720,0,365,196,4.5,4.5,Games
916281743,SugarSmashBookofLife,128648192,0,20254,71,5,4.5,Games
568141784,sugarsugar,25718784,0.99,139,23,4.5,5,Games
913427709,Suica,2334720,0,3,3,2,2,Finance
1156875272,Suica,24804352,0,10,0,1.5,0,Finance
1123132173,SuicideSquadSpecialOps,363020288,0,6551,437,4.5,4.5,Games
1074251093,SumikkogurashiPuzzlingWays,424565760,0,0,0,0,0,Games
431229633,SummerGamesD,99463168,0.99,193,1,3.5,4,Games
1078967478,SummerVacationFunattheBeach,95689728,0,144,44,4,4,Games
852912420,SummonersWar,38124544,0,137122,336,4.5,4,Games
